,episode_number,center,steer,speed,throttle
1714,episode_0005,000214.png,-0.00151051115244627,20.0,1.0
1715,episode_0005,000215.png,-0.0013286045286804438,20.0,1.0
1716,episode_0005,000216.png,-0.001170458155684173,20.0,1.0
1717,episode_0005,000217.png,-0.0010309491772204638,21.0,1.0
1718,episode_0005,000218.png,-0.0009074619738385081,22.0,1.0
1719,episode_0005,000219.png,-0.0007954188622534275,23.0,1.0
1720,episode_0005,000220.png,-0.000690133252646774,23.0,1.0
1721,episode_0005,000221.png,-0.0005964006413705647,23.0,1.0
1722,episode_0005,000222.png,-0.000514657178428024,22.0,1.0
1723,episode_0005,000223.png,-0.000444575707660988,22.0,1.0
1724,episode_0005,000224.png,-0.00038364954525604844,22.0,1.0
1725,episode_0005,000225.png,-0.00033133369288407266,22.0,1.0
1726,episode_0005,000226.png,-0.00028621128876693547,22.0,1.0
1727,episode_0005,000227.png,-0.00025198800722137094,23.0,1.0
1728,episode_0005,000228.png,-0.0002342224179301411,25.0,1.0
1729,episode_0005,000229.png,-0.00022136143525131047,27.0,1.0
1730,episode_0005,000230.png,-0.0002086094464175403,28.0,1.0
1731,episode_0005,000231.png,-0.0001954214967554435,30.0,1.0
1732,episode_0005,000232.png,-0.00018212455324828625,31.0,1.0
1733,episode_0005,000233.png,-0.0001701354922261089,32.0,1.0
1734,episode_0005,000234.png,-0.0001572745240991935,34.0,1.0
1735,episode_0005,000235.png,-0.00014626639313064516,35.0,1.0
1736,episode_0005,000236.png,-0.00013623919221572578,36.0,1.0
1737,episode_0005,000237.png,-0.00012730190064758062,37.0,1.0
1738,episode_0005,000238.png,-0.00011934553185710683,38.0,1.0
1739,episode_0005,000239.png,-0.00011291504051769152,39.0,1.0
1740,episode_0005,000240.png,-0.00010713849769672379,40.0,1.0
1741,episode_0005,000241.png,-0.00010310582001693547,41.0,1.0
1742,episode_0005,000242.png,-9.918212890625e-05,42.0,1.0
1743,episode_0005,000243.png,-9.580339974490926e-05,43.0,1.0
1744,episode_0005,000244.png,-9.362356649944559e-05,44.0,1.0
1745,episode_0005,000245.png,-9.111676627071574e-05,45.0,1.0
1746,episode_0005,000246.png,-9.002685692394152e-05,46.0,1.0
1747,episode_0005,000247.png,-8.828299178276211e-05,47.0,1.0
1748,episode_0005,000248.png,-8.752005669521168e-05,48.0,1.0
1749,episode_0005,000249.png,-8.653913391754031e-05,49.0,1.0
1750,episode_0005,000250.png,-8.272443665191531e-05,50.0,1.0
1751,episode_0005,000251.png,-6.855555693618953e-05,50.0,1.0
1752,episode_0005,000252.png,-5.1334925956325606e-05,50.0,1.0
1753,episode_0005,000253.png,-3.498622390907258e-05,50.0,1.0
1754,episode_0005,000254.png,-2.212524486822076e-05,50.0,1.0
1755,episode_0005,000255.png,-1.2751987924275454e-05,49.0,1.0
1756,episode_0005,000256.png,-6.321498403849546e-06,49.0,1.0
1757,episode_0005,000257.png,-2.397809794274508e-06,49.0,1.0
1758,episode_0005,000258.png,-9.046281775226817e-06,50.0,1.0
1759,episode_0005,000259.png,-2.4305070837726817e-05,51.0,1.0
1760,episode_0005,000260.png,-4.1961669921875e-05,52.0,1.0
1761,episode_0005,000261.png,-5.7220458984375e-05,53.0,1.0
1762,episode_0005,000262.png,-6.888253119541332e-05,54.0,1.0
1763,episode_0005,000263.png,-7.694789383094758e-05,55.0,1.0
1764,episode_0005,000264.png,-8.141653961502016e-05,56.0,1.0
1765,episode_0005,000265.png,-8.326939132530242e-05,57.0,1.0
1766,episode_0005,000266.png,-8.337838517036289e-05,58.0,1.0
1767,episode_0005,000267.png,-8.239746239269152e-05,59.0,1.0
1768,episode_0005,000268.png,-8.141653961502016e-05,60.0,1.0
1769,episode_0005,000269.png,-7.999964873306453e-05,60.0,1.0
1770,episode_0005,000270.png,-7.880074554122984e-05,61.0,1.0
1771,episode_0005,000271.png,-7.727486809017137e-05,62.0,1.0
1772,episode_0005,000272.png,-7.672991341678426e-05,63.0,1.0
1773,episode_0005,000273.png,-7.563999679405242e-05,64.0,1.0
1774,episode_0005,000274.png,-7.498604827560484e-05,65.0,1.0
1775,episode_0005,000275.png,-7.455008017132059e-05,65.0,1.0
1776,episode_0005,000276.png,-7.444109360221773e-05,66.0,1.0
1777,episode_0005,000277.png,-7.422311318805441e-05,67.0,1.0
1778,episode_0005,000278.png,-7.389613892883062e-05,68.0,1.0
1779,episode_0005,000279.png,-7.356916466960683e-05,68.0,1.0
1780,episode_0005,000280.png,-7.346017082454637e-05,69.0,1.0
1781,episode_0005,000281.png,-6.593977013835683e-05,69.0,1.0
1782,episode_0005,000282.png,-5.057198723079637e-05,69.0,1.0
1783,episode_0005,000283.png,-3.2915388146648183e-05,69.0,1.0
1784,episode_0005,000284.png,-1.7002650565700606e-05,69.0,1.0
1785,episode_0005,000285.png,-4.359654212748865e-06,69.0,1.0
1786,episode_0005,000286.png,3.4877232337748865e-06,69.0,1.0
1787,episode_0005,000287.png,7.847377673897427e-06,69.0,1.0
1788,episode_0005,000288.png,6.975446467549773e-06,69.0,1.0
1789,episode_0005,000289.png,-6.648472208325984e-06,70.0,1.0
1790,episode_0005,000290.png,-2.593994213384576e-05,71.0,1.0
1791,episode_0005,000291.png,-4.555838313535787e-05,71.0,1.0
1792,episode_0005,000292.png,-6.136213050922379e-05,72.0,1.0
1793,episode_0005,000293.png,-7.171630568336695e-05,73.0,1.0
1794,episode_0005,000294.png,-7.792881660861894e-05,74.0,1.0
1795,episode_0005,000295.png,-7.858276512706652e-05,74.0,1.0
1796,episode_0005,000296.png,-7.71658742451109e-05,75.0,1.0
1797,episode_0005,000297.png,-7.411411934299394e-05,76.0,1.0
1798,episode_0005,000298.png,-7.051740249153227e-05,76.0,1.0
1799,episode_0005,000299.png,-6.724765989929438e-05,77.0,1.0
